INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_TYPE,ANC_TYPE,XML_DATA_ITEM,MARKET_RUN_ID,MW,ANC_REGION,OPR_INTERVAL,GROUP,OPR_TM,,,,,,
2019-07-14T13:30:00-00:00,2019-07-14T13:45:00-00:00,7/14/2019,7,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,3,14,27,,,,,,
2019-07-14T13:45:00-00:00,2019-07-14T14:00:00-00:00,7/14/2019,7,interval,RD,RD_CLR_PRC,RTM,88,AS_CAISO_EXP,4,14,28,,,,,,
2019-07-14T14:00:00-00:00,2019-07-14T14:15:00-00:00,7/14/2019,8,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,1,14,29,,,,,,
2019-07-14T14:15:00-00:00,2019-07-14T14:30:00-00:00,7/14/2019,8,interval,RD,RD_CLR_PRC,RTM,88,AS_CAISO_EXP,2,14,30,,,,,,
2019-07-14T14:30:00-00:00,2019-07-14T14:45:00-00:00,7/14/2019,8,interval,RD,RD_CLR_PRC,RTM,88,AS_CAISO_EXP,3,14,31,,,,,,
2019-07-14T14:45:00-00:00,2019-07-14T15:00:00-00:00,7/14/2019,8,interval,RD,RD_CLR_PRC,RTM,88,AS_CAISO_EXP,4,14,32,,,,,,
2019-07-14T15:00:00-00:00,2019-07-14T15:15:00-00:00,7/14/2019,9,interval,RD,RD_CLR_PRC,RTM,23.78805,AS_CAISO_EXP,1,14,33,,,,,,
2019-07-14T15:15:00-00:00,2019-07-14T15:30:00-00:00,7/14/2019,9,interval,RD,RD_CLR_PRC,RTM,12.09743,AS_CAISO_EXP,2,14,34,,,,,,
2019-07-14T15:30:00-00:00,2019-07-14T15:45:00-00:00,7/14/2019,9,interval,RD,RD_CLR_PRC,RTM,12.07,AS_CAISO_EXP,3,14,35,,,,,,
2019-07-14T15:45:00-00:00,2019-07-14T16:00:00-00:00,7/14/2019,9,interval,RD,RD_CLR_PRC,RTM,26.73859,AS_CAISO_EXP,4,14,36,,,,,,
2019-07-14T16:00:00-00:00,2019-07-14T16:15:00-00:00,7/14/2019,10,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,1,14,37,,,,,,
2019-07-14T16:15:00-00:00,2019-07-14T16:30:00-00:00,7/14/2019,10,interval,RD,RD_CLR_PRC,RTM,24.13984,AS_CAISO_EXP,2,14,38,,,,,,
2019-07-14T16:30:00-00:00,2019-07-14T16:45:00-00:00,7/14/2019,10,interval,RD,RD_CLR_PRC,RTM,24.03854,AS_CAISO_EXP,3,14,39,,,,,,
2019-07-14T16:45:00-00:00,2019-07-14T17:00:00-00:00,7/14/2019,10,interval,RD,RD_CLR_PRC,RTM,22.53582,AS_CAISO_EXP,4,14,40,,,,,,
2019-07-14T17:00:00-00:00,2019-07-14T17:15:00-00:00,7/14/2019,11,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,1,14,41,,,,,,
2019-07-14T17:15:00-00:00,2019-07-14T17:30:00-00:00,7/14/2019,11,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,2,14,42,,,,,,
2019-07-14T17:30:00-00:00,2019-07-14T17:45:00-00:00,7/14/2019,11,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,3,14,43,,,,,,
2019-07-14T17:45:00-00:00,2019-07-14T18:00:00-00:00,7/14/2019,11,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,4,14,44,,,,,,
2019-07-14T18:00:00-00:00,2019-07-14T18:15:00-00:00,7/14/2019,12,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,1,14,45,,,,,,
2019-07-14T18:15:00-00:00,2019-07-14T18:30:00-00:00,7/14/2019,12,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,2,14,46,,,,,,
2019-07-14T18:30:00-00:00,2019-07-14T18:45:00-00:00,7/14/2019,12,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,3,14,47,,,,,,
2019-07-14T18:45:00-00:00,2019-07-14T19:00:00-00:00,7/14/2019,12,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,4,14,48,,,,,,
2019-07-14T19:00:00-00:00,2019-07-14T19:15:00-00:00,7/14/2019,13,interval,RD,RD_CLR_PRC,RTM,9.51089,AS_CAISO_EXP,1,14,49,,,,,,
2019-07-14T19:15:00-00:00,2019-07-14T19:30:00-00:00,7/14/2019,13,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,2,14,50,,,,,,
2019-07-14T19:30:00-00:00,2019-07-14T19:45:00-00:00,7/14/2019,13,interval,RD,RD_CLR_PRC,RTM,8.01558,AS_CAISO_EXP,3,14,51,,,,,,
2019-07-14T19:45:00-00:00,2019-07-14T20:00:00-00:00,7/14/2019,13,interval,RD,RD_CLR_PRC,RTM,3.81653,AS_CAISO_EXP,4,14,52,,,,,,
2019-07-14T20:00:00-00:00,2019-07-14T20:15:00-00:00,7/14/2019,14,interval,RD,RD_CLR_PRC,RTM,12.09428,AS_CAISO_EXP,1,14,53,,,,,,
2019-07-14T20:15:00-00:00,2019-07-14T20:30:00-00:00,7/14/2019,14,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,2,14,54,,,,,,
2019-07-14T20:30:00-00:00,2019-07-14T20:45:00-00:00,7/14/2019,14,interval,RD,RD_CLR_PRC,RTM,5.67188,AS_CAISO_EXP,3,14,55,,,,,,
2019-07-14T20:45:00-00:00,2019-07-14T21:00:00-00:00,7/14/2019,14,interval,RD,RD_CLR_PRC,RTM,4.55,AS_CAISO_EXP,4,14,56,,,,,,
2019-07-14T21:00:00-00:00,2019-07-14T21:15:00-00:00,7/14/2019,15,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,1,14,57,,,,,,
2019-07-14T21:15:00-00:00,2019-07-14T21:30:00-00:00,7/14/2019,15,interval,RD,RD_CLR_PRC,RTM,4.68,AS_CAISO_EXP,2,14,58,,,,,,
2019-07-14T21:30:00-00:00,2019-07-14T21:45:00-00:00,7/14/2019,15,interval,RD,RD_CLR_PRC,RTM,4.68,AS_CAISO_EXP,3,14,59,,,,,,
2019-07-14T21:45:00-00:00,2019-07-14T22:00:00-00:00,7/14/2019,15,interval,RD,RD_CLR_PRC,RTM,5,AS_CAISO_EXP,4,14,60,,,,,,
2019-07-14T22:00:00-00:00,2019-07-14T22:15:00-00:00,7/14/2019,16,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,1,14,61,,,,,,
2019-07-14T22:15:00-00:00,2019-07-14T22:30:00-00:00,7/14/2019,16,interval,RD,RD_CLR_PRC,RTM,4.67379,AS_CAISO_EXP,2,14,62,,,,,,
2019-07-14T22:30:00-00:00,2019-07-14T22:45:00-00:00,7/14/2019,16,interval,RD,RD_CLR_PRC,RTM,4.67379,AS_CAISO_EXP,3,14,63,,,,,,
2019-07-14T22:45:00-00:00,2019-07-14T23:00:00-00:00,7/14/2019,16,interval,RD,RD_CLR_PRC,RTM,4.67379,AS_CAISO_EXP,4,14,64,,,,,,
2019-07-14T23:00:00-00:00,2019-07-14T23:15:00-00:00,7/14/2019,17,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,1,14,65,,,,,,
2019-07-14T23:15:00-00:00,2019-07-14T23:30:00-00:00,7/14/2019,17,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,2,14,66,,,,,,
2019-07-14T23:30:00-00:00,2019-07-14T23:45:00-00:00,7/14/2019,17,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,3,14,67,,,,,,
2019-07-14T23:45:00-00:00,2019-07-15T00:00:00-00:00,7/14/2019,17,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,4,14,68,,,,,,
2019-07-15T00:00:00-00:00,2019-07-15T00:15:00-00:00,7/14/2019,18,interval,RD,RD_CLR_PRC,RTM,1.99,AS_CAISO_EXP,1,14,69,,,,,,
2019-07-15T00:15:00-00:00,2019-07-15T00:30:00-00:00,7/14/2019,18,interval,RD,RD_CLR_PRC,RTM,1.99,AS_CAISO_EXP,2,14,70,,,,,,
2019-07-15T00:30:00-00:00,2019-07-15T00:45:00-00:00,7/14/2019,18,interval,RD,RD_CLR_PRC,RTM,1.99,AS_CAISO_EXP,3,14,71,,,,,,
2019-07-15T00:45:00-00:00,2019-07-15T01:00:00-00:00,7/14/2019,18,interval,RD,RD_CLR_PRC,RTM,7.72,AS_CAISO_EXP,4,14,72,,,,,,
2019-07-15T01:00:00-00:00,2019-07-15T01:15:00-00:00,7/14/2019,19,interval,RD,RD_CLR_PRC,RTM,10.99,AS_CAISO_EXP,1,14,73,,,,,,
2019-07-15T01:15:00-00:00,2019-07-15T01:30:00-00:00,7/14/2019,19,interval,RD,RD_CLR_PRC,RTM,10.7661,AS_CAISO_EXP,2,14,74,,,,,,
2019-07-15T01:30:00-00:00,2019-07-15T01:45:00-00:00,7/14/2019,19,interval,RD,RD_CLR_PRC,RTM,2.34514,AS_CAISO_EXP,3,14,75,,,,,,
2019-07-15T01:45:00-00:00,2019-07-15T02:00:00-00:00,7/14/2019,19,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,4,14,76,,,,,,
2019-07-15T02:00:00-00:00,2019-07-15T02:15:00-00:00,7/14/2019,20,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,1,14,77,,,,,,
2019-07-15T02:15:00-00:00,2019-07-15T02:30:00-00:00,7/14/2019,20,interval,RD,RD_CLR_PRC,RTM,6.11,AS_CAISO_EXP,2,14,78,,,,,,
2019-07-15T02:30:00-00:00,2019-07-15T02:45:00-00:00,7/14/2019,20,interval,RD,RD_CLR_PRC,RTM,7.72,AS_CAISO_EXP,3,14,79,,,,,,
2019-07-15T02:45:00-00:00,2019-07-15T03:00:00-00:00,7/14/2019,20,interval,RD,RD_CLR_PRC,RTM,6.11,AS_CAISO_EXP,4,14,80,,,,,,
2019-07-15T03:00:00-00:00,2019-07-15T03:15:00-00:00,7/14/2019,21,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,1,14,81,,,,,,
2019-07-15T03:15:00-00:00,2019-07-15T03:30:00-00:00,7/14/2019,21,interval,RD,RD_CLR_PRC,RTM,6.11,AS_CAISO_EXP,2,14,82,,,,,,
2019-07-15T03:30:00-00:00,2019-07-15T03:45:00-00:00,7/14/2019,21,interval,RD,RD_CLR_PRC,RTM,6.11,AS_CAISO_EXP,3,14,83,,,,,,
2019-07-15T03:45:00-00:00,2019-07-15T04:00:00-00:00,7/14/2019,21,interval,RD,RD_CLR_PRC,RTM,9.69425,AS_CAISO_EXP,4,14,84,,,,,,
2019-07-15T04:00:00-00:00,2019-07-15T04:15:00-00:00,7/14/2019,22,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,1,14,85,,,,,,
2019-07-15T04:15:00-00:00,2019-07-15T04:30:00-00:00,7/14/2019,22,interval,RD,RD_CLR_PRC,RTM,5.45,AS_CAISO_EXP,2,14,86,,,,,,
2019-07-15T04:30:00-00:00,2019-07-15T04:45:00-00:00,7/14/2019,22,interval,RD,RD_CLR_PRC,RTM,7.72,AS_CAISO_EXP,3,14,87,,,,,,
2019-07-15T04:45:00-00:00,2019-07-15T05:00:00-00:00,7/14/2019,22,interval,RD,RD_CLR_PRC,RTM,9.73834,AS_CAISO_EXP,4,14,88,,,,,,
2019-07-15T05:00:00-00:00,2019-07-15T05:15:00-00:00,7/14/2019,23,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,1,14,89,,,,,,
2019-07-15T05:15:00-00:00,2019-07-15T05:30:00-00:00,7/14/2019,23,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,2,14,90,,,,,,
2019-07-15T05:30:00-00:00,2019-07-15T05:45:00-00:00,7/14/2019,23,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,3,14,91,,,,,,
2019-07-15T05:45:00-00:00,2019-07-15T06:00:00-00:00,7/14/2019,23,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,4,14,92,,,,,,
2019-07-15T06:00:00-00:00,2019-07-15T06:15:00-00:00,7/14/2019,24,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,1,14,93,,,,,,
2019-07-15T06:15:00-00:00,2019-07-15T06:30:00-00:00,7/14/2019,24,interval,RD,RD_CLR_PRC,RTM,0.48146,AS_CAISO_EXP,2,14,94,,,,,,
2019-07-15T06:30:00-00:00,2019-07-15T06:45:00-00:00,7/14/2019,24,interval,RD,RD_CLR_PRC,RTM,3.46593,AS_CAISO_EXP,3,14,95,,,,,,
2019-07-15T06:45:00-00:00,2019-07-15T07:00:00-00:00,7/14/2019,24,interval,RD,RD_CLR_PRC,RTM,9.93744,AS_CAISO_EXP,4,14,96,,,,,,
2019-07-15T07:00:00-00:00,2019-07-15T07:15:00-00:00,7/15/2019,1,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,1,15,1,,,,,,
2019-07-15T07:15:00-00:00,2019-07-15T07:30:00-00:00,7/15/2019,1,interval,RD,RD_CLR_PRC,RTM,8,AS_CAISO_EXP,2,15,2,,,,,,
2019-07-15T07:30:00-00:00,2019-07-15T07:45:00-00:00,7/15/2019,1,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,3,15,3,,,,,,
2019-07-15T07:45:00-00:00,2019-07-15T08:00:00-00:00,7/15/2019,1,interval,RD,RD_CLR_PRC,RTM,8,AS_CAISO_EXP,4,15,4,,,,,,
2019-07-15T08:00:00-00:00,2019-07-15T08:15:00-00:00,7/15/2019,2,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,1,15,5,,,,,,
2019-07-15T08:15:00-00:00,2019-07-15T08:30:00-00:00,7/15/2019,2,interval,RD,RD_CLR_PRC,RTM,5,AS_CAISO_EXP,2,15,6,,,,,,
2019-07-15T08:30:00-00:00,2019-07-15T08:45:00-00:00,7/15/2019,2,interval,RD,RD_CLR_PRC,RTM,5,AS_CAISO_EXP,3,15,7,,,,,,
2019-07-15T08:45:00-00:00,2019-07-15T09:00:00-00:00,7/15/2019,2,interval,RD,RD_CLR_PRC,RTM,5,AS_CAISO_EXP,4,15,8,,,,,,
2019-07-15T09:00:00-00:00,2019-07-15T09:15:00-00:00,7/15/2019,3,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,1,15,9,,,,,,
2019-07-15T09:15:00-00:00,2019-07-15T09:30:00-00:00,7/15/2019,3,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,2,15,10,,,,,,
2019-07-15T09:30:00-00:00,2019-07-15T09:45:00-00:00,7/15/2019,3,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,3,15,11,,,,,,
2019-07-15T09:45:00-00:00,2019-07-15T10:00:00-00:00,7/15/2019,3,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,4,15,12,,,,,,
2019-07-15T10:00:00-00:00,2019-07-15T10:15:00-00:00,7/15/2019,4,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,1,15,13,,,,,,
2019-07-15T10:15:00-00:00,2019-07-15T10:30:00-00:00,7/15/2019,4,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,2,15,14,,,,,,
2019-07-15T10:30:00-00:00,2019-07-15T10:45:00-00:00,7/15/2019,4,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,3,15,15,,,,,,
2019-07-15T10:45:00-00:00,2019-07-15T11:00:00-00:00,7/15/2019,4,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,4,15,16,,,,,,
2019-07-15T11:00:00-00:00,2019-07-15T11:15:00-00:00,7/15/2019,5,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,1,15,17,,,,,,
2019-07-15T11:15:00-00:00,2019-07-15T11:30:00-00:00,7/15/2019,5,interval,RD,RD_CLR_PRC,RTM,5,AS_CAISO_EXP,2,15,18,,,,,,
2019-07-15T11:30:00-00:00,2019-07-15T11:45:00-00:00,7/15/2019,5,interval,RD,RD_CLR_PRC,RTM,5,AS_CAISO_EXP,3,15,19,,,,,,
2019-07-15T11:45:00-00:00,2019-07-15T12:00:00-00:00,7/15/2019,5,interval,RD,RD_CLR_PRC,RTM,5,AS_CAISO_EXP,4,15,20,,,,,,
2019-07-15T12:00:00-00:00,2019-07-15T12:15:00-00:00,7/15/2019,6,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,1,15,21,,,,,,
2019-07-15T12:15:00-00:00,2019-07-15T12:30:00-00:00,7/15/2019,6,interval,RD,RD_CLR_PRC,RTM,5,AS_CAISO_EXP,2,15,22,,,,,,
2019-07-15T12:30:00-00:00,2019-07-15T12:45:00-00:00,7/15/2019,6,interval,RD,RD_CLR_PRC,RTM,5,AS_CAISO_EXP,3,15,23,,,,,,
2019-07-15T12:45:00-00:00,2019-07-15T13:00:00-00:00,7/15/2019,6,interval,RD,RD_CLR_PRC,RTM,5,AS_CAISO_EXP,4,15,24,,,,,,
2019-07-15T13:00:00-00:00,2019-07-15T13:15:00-00:00,7/15/2019,7,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,1,15,25,,,,,,
2019-07-15T13:15:00-00:00,2019-07-15T13:30:00-00:00,7/15/2019,7,interval,RD,RD_CLR_PRC,RTM,1.99,AS_CAISO_EXP,2,15,26,,,,,,
2019-07-15T13:30:00-00:00,2019-07-15T13:45:00-00:00,7/15/2019,7,interval,RD,RD_CLR_PRC,RTM,2.18947,AS_CAISO_EXP,3,15,27,,,,,,
2019-07-15T13:45:00-00:00,2019-07-15T14:00:00-00:00,7/15/2019,7,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,4,15,28,,,,,,
2019-07-15T14:00:00-00:00,2019-07-15T14:15:00-00:00,7/15/2019,8,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,1,15,29,,,,,,
2019-07-15T14:15:00-00:00,2019-07-15T14:30:00-00:00,7/15/2019,8,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,2,15,30,,,,,,
2019-07-15T14:30:00-00:00,2019-07-15T14:45:00-00:00,7/15/2019,8,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,3,15,31,,,,,,
2019-07-15T14:45:00-00:00,2019-07-15T15:00:00-00:00,7/15/2019,8,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,4,15,32,,,,,,
2019-07-15T15:00:00-00:00,2019-07-15T15:15:00-00:00,7/15/2019,9,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,1,15,33,,,,,,
2019-07-15T15:15:00-00:00,2019-07-15T15:30:00-00:00,7/15/2019,9,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,2,15,34,,,,,,
2019-07-15T15:30:00-00:00,2019-07-15T15:45:00-00:00,7/15/2019,9,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,3,15,35,,,,,,
2019-07-15T15:45:00-00:00,2019-07-15T16:00:00-00:00,7/15/2019,9,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,4,15,36,,,,,,
2019-07-15T16:00:00-00:00,2019-07-15T16:15:00-00:00,7/15/2019,10,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,1,15,37,,,,,,
2019-07-15T16:15:00-00:00,2019-07-15T16:30:00-00:00,7/15/2019,10,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,2,15,38,,,,,,
2019-07-15T16:30:00-00:00,2019-07-15T16:45:00-00:00,7/15/2019,10,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,3,15,39,,,,,,
2019-07-15T16:45:00-00:00,2019-07-15T17:00:00-00:00,7/15/2019,10,interval,RD,RD_CLR_PRC,RTM,30.09863,AS_CAISO_EXP,4,15,40,,,,,,
2019-07-15T17:00:00-00:00,2019-07-15T17:15:00-00:00,7/15/2019,11,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,1,15,41,,,,,,
2019-07-15T17:15:00-00:00,2019-07-15T17:30:00-00:00,7/15/2019,11,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,2,15,42,,,,,,
2019-07-15T17:30:00-00:00,2019-07-15T17:45:00-00:00,7/15/2019,11,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,3,15,43,,,,,,
2019-07-15T17:45:00-00:00,2019-07-15T18:00:00-00:00,7/15/2019,11,interval,RD,RD_CLR_PRC,RTM,83,AS_CAISO_EXP,4,15,44,,,,,,
2019-07-15T18:00:00-00:00,2019-07-15T18:15:00-00:00,7/15/2019,12,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,1,15,45,,,,,,
2019-07-15T18:15:00-00:00,2019-07-15T18:30:00-00:00,7/15/2019,12,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,2,15,46,,,,,,
2019-07-15T18:30:00-00:00,2019-07-15T18:45:00-00:00,7/15/2019,12,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,3,15,47,,,,,,
2019-07-15T18:45:00-00:00,2019-07-15T19:00:00-00:00,7/15/2019,12,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,4,15,48,,,,,,
2019-07-15T19:00:00-00:00,2019-07-15T19:15:00-00:00,7/15/2019,13,interval,RD,RD_CLR_PRC,RTM,3.23554,AS_CAISO_EXP,1,15,49,,,,,,
2019-07-15T19:15:00-00:00,2019-07-15T19:30:00-00:00,7/15/2019,13,interval,RD,RD_CLR_PRC,RTM,1.99,AS_CAISO_EXP,2,15,50,,,,,,
2019-07-15T19:30:00-00:00,2019-07-15T19:45:00-00:00,7/15/2019,13,interval,RD,RD_CLR_PRC,RTM,10.99,AS_CAISO_EXP,3,15,51,,,,,,
2019-07-15T19:45:00-00:00,2019-07-15T20:00:00-00:00,7/15/2019,13,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,4,15,52,,,,,,
2019-07-15T20:00:00-00:00,2019-07-15T20:15:00-00:00,7/15/2019,14,interval,RD,RD_CLR_PRC,RTM,1.99,AS_CAISO_EXP,1,15,53,,,,,,
2019-07-15T20:15:00-00:00,2019-07-15T20:30:00-00:00,7/15/2019,14,interval,RD,RD_CLR_PRC,RTM,1.99,AS_CAISO_EXP,2,15,54,,,,,,
2019-07-15T20:30:00-00:00,2019-07-15T20:45:00-00:00,7/15/2019,14,interval,RD,RD_CLR_PRC,RTM,1.99,AS_CAISO_EXP,3,15,55,,,,,,
2019-07-15T20:45:00-00:00,2019-07-15T21:00:00-00:00,7/15/2019,14,interval,RD,RD_CLR_PRC,RTM,5,AS_CAISO_EXP,4,15,56,,,,,,
2019-07-15T21:00:00-00:00,2019-07-15T21:15:00-00:00,7/15/2019,15,interval,RD,RD_CLR_PRC,RTM,5.19141,AS_CAISO_EXP,1,15,57,,,,,,
2019-07-15T21:15:00-00:00,2019-07-15T21:30:00-00:00,7/15/2019,15,interval,RD,RD_CLR_PRC,RTM,6.44,AS_CAISO_EXP,2,15,58,,,,,,
2019-07-15T21:30:00-00:00,2019-07-15T21:45:00-00:00,7/15/2019,15,interval,RD,RD_CLR_PRC,RTM,6.44,AS_CAISO_EXP,3,15,59,,,,,,
2019-07-15T21:45:00-00:00,2019-07-15T22:00:00-00:00,7/15/2019,15,interval,RD,RD_CLR_PRC,RTM,6.44,AS_CAISO_EXP,4,15,60,,,,,,
2019-07-15T22:00:00-00:00,2019-07-15T22:15:00-00:00,7/15/2019,16,interval,RD,RD_CLR_PRC,RTM,6.44,AS_CAISO_EXP,1,15,61,,,,,,
2019-07-15T22:15:00-00:00,2019-07-15T22:30:00-00:00,7/15/2019,16,interval,RD,RD_CLR_PRC,RTM,5.19,AS_CAISO_EXP,2,15,62,,,,,,
2019-07-15T22:30:00-00:00,2019-07-15T22:45:00-00:00,7/15/2019,16,interval,RD,RD_CLR_PRC,RTM,5.19,AS_CAISO_EXP,3,15,63,,,,,,
2019-07-15T22:45:00-00:00,2019-07-15T23:00:00-00:00,7/15/2019,16,interval,RD,RD_CLR_PRC,RTM,5.19,AS_CAISO_EXP,4,15,64,,,,,,
2019-07-15T23:00:00-00:00,2019-07-15T23:15:00-00:00,7/15/2019,17,interval,RD,RD_CLR_PRC,RTM,7.75,AS_CAISO_EXP,1,15,65,,,,,,
2019-07-15T23:15:00-00:00,2019-07-15T23:30:00-00:00,7/15/2019,17,interval,RD,RD_CLR_PRC,RTM,7.75,AS_CAISO_EXP,2,15,66,,,,,,
2019-07-15T23:30:00-00:00,2019-07-15T23:45:00-00:00,7/15/2019,17,interval,RD,RD_CLR_PRC,RTM,7.75,AS_CAISO_EXP,3,15,67,,,,,,
2019-07-15T23:45:00-00:00,2019-07-16T00:00:00-00:00,7/15/2019,17,interval,RD,RD_CLR_PRC,RTM,7.75,AS_CAISO_EXP,4,15,68,,,,,,
2019-07-16T00:00:00-00:00,2019-07-16T00:15:00-00:00,7/15/2019,18,interval,RD,RD_CLR_PRC,RTM,5.19,AS_CAISO_EXP,1,15,69,,,,,,
2019-07-16T00:15:00-00:00,2019-07-16T00:30:00-00:00,7/15/2019,18,interval,RD,RD_CLR_PRC,RTM,7.75,AS_CAISO_EXP,2,15,70,,,,,,
2019-07-16T00:30:00-00:00,2019-07-16T00:45:00-00:00,7/15/2019,18,interval,RD,RD_CLR_PRC,RTM,7.75,AS_CAISO_EXP,3,15,71,,,,,,
2019-07-16T00:45:00-00:00,2019-07-16T01:00:00-00:00,7/15/2019,18,interval,RD,RD_CLR_PRC,RTM,7.75,AS_CAISO_EXP,4,15,72,,,,,,
2019-07-16T01:00:00-00:00,2019-07-16T01:15:00-00:00,7/15/2019,19,interval,RD,RD_CLR_PRC,RTM,4.55,AS_CAISO_EXP,1,15,73,,,,,,
2019-07-16T01:15:00-00:00,2019-07-16T01:30:00-00:00,7/15/2019,19,interval,RD,RD_CLR_PRC,RTM,5,AS_CAISO_EXP,2,15,74,,,,,,
2019-07-16T01:30:00-00:00,2019-07-16T01:45:00-00:00,7/15/2019,19,interval,RD,RD_CLR_PRC,RTM,5,AS_CAISO_EXP,3,15,75,,,,,,
2019-07-16T01:45:00-00:00,2019-07-16T02:00:00-00:00,7/15/2019,19,interval,RD,RD_CLR_PRC,RTM,5,AS_CAISO_EXP,4,15,76,,,,,,
2019-07-16T02:00:00-00:00,2019-07-16T02:15:00-00:00,7/15/2019,20,interval,RD,RD_CLR_PRC,RTM,5,AS_CAISO_EXP,1,15,77,,,,,,
2019-07-16T02:15:00-00:00,2019-07-16T02:30:00-00:00,7/15/2019,20,interval,RD,RD_CLR_PRC,RTM,5,AS_CAISO_EXP,2,15,78,,,,,,
2019-07-16T02:30:00-00:00,2019-07-16T02:45:00-00:00,7/15/2019,20,interval,RD,RD_CLR_PRC,RTM,5,AS_CAISO_EXP,3,15,79,,,,,,
2019-07-16T02:45:00-00:00,2019-07-16T03:00:00-00:00,7/15/2019,20,interval,RD,RD_CLR_PRC,RTM,5,AS_CAISO_EXP,4,15,80,,,,,,
2019-07-16T03:00:00-00:00,2019-07-16T03:15:00-00:00,7/15/2019,21,interval,RD,RD_CLR_PRC,RTM,7.75,AS_CAISO_EXP,1,15,81,,,,,,
2019-07-16T03:15:00-00:00,2019-07-16T03:30:00-00:00,7/15/2019,21,interval,RD,RD_CLR_PRC,RTM,7.75,AS_CAISO_EXP,2,15,82,,,,,,
